qd1,qd2,phrase1,phrase2,label
25395,25396,but with your own ma not cold in her coffin yet,yonder cash say jerk hi head toward the lane,faulkner
25397,25398,the hors is still a right smart piec away come up at a good pace but i dont have to be told who it is,i just look back at darl set there laugh,faulkner
25399,25400,i done my best i say,i tri to do as she would wish it,faulkner
25401,25402,the lord will pardon me and excus the conduct of them he sent me,and darl set on the plank seat right abov her where she wa lay laugh,faulkner
25403,25404,then he slow a littl light and erect in the saddl the hors minc through the mud,tull is in hi lot he look at us lift hi hand,faulkner
25405,25406,we go on the wagon creak the mud whisper on the wheel,vernon still stand there,faulkner
25407,25408,he watch jewel as he pass the hors move with a light highkne drive gait three hundr yard back,we go on with a motion so soporif so dreamlik as to be uninfer of progress as though time and not space were decreas between us and it,faulkner
25409,25410,it turn off at right angl the wheelmart of last sunday heal away now a smooth red scoriat curv away into the pine a white signboard with fade letter new hope church,mi,faulkner
25411,25412,it wheel up like a motionless hand lift abov the profound desol of the ocean beyond it the red road lie like a spoke of which addi,bundren,faulkner
25413,25414,is the rim,it wheel past empti unscar the white signboard turn awayit fade and tranquil assert,faulkner
25415,25416,cash look lip the road quietli hi bead turn as we pass it like an owl head hi face compos,pa look straight ahead hump,faulkner
25417,25418,dewey dell look at the road too then she look back at me her eye watch and repudi not like that question which wa in those of cash for a smolder while,the signboard pass the unscar road wheel on,faulkner
25419,25420,then dewey dell turn her head,the wagon creak on,faulkner
25421,25422,cash spit over the wheel,in a coupl of day now it ll be smell he say,faulkner
25423,25424,you might tell jewel that i say,he is motionless now sit the hors at the function upright watch us no less still than the signboard that lift it fade capitul opposit him,faulkner
25425,25426,it aint balanc right for no long ride cash say,tell him that too i say,faulkner
25427,25428,the wagon creak on,a mile further along he pass us the hors archneck rein back to a swift singlefoot,faulkner
25429,25430,he sit lightli pois upright woodenfac in the saddl the broken hat rake at a swagger angl,he pass us swiftli without look at us the hors drive it hoov hiss in the mud,faulkner
25431,25432,a gout of mud backflung plop onto the box,cash lean forward and take a tool from hi box and remov it care,faulkner
25433,25434,when the road cross vhiteleaf the willow lean near enough he break off a branch and scour at the stain with the wet leav,eight mile the sweat of hi bodi wash up outen the lord s earth where the lord himself told him to put it,faulkner
25435,25436,nowher in thi sin world can a honest hardwork man profit,it take them that run the store in the town do no sweat live off of them that sweat,faulkner
25437,25438,it aint the hardwork man the farmer,sometim i wonder whi we keep at it,faulkner
25439,25440,it s becaus there is a reward for us abov where they cant take their auto and such,everi man will be equal there and it will be taken from them that have and give to them that have not by the lord,faulkner
25441,25442,but it s a long wait seem like,it s bad that a fellow must earn the reward of hi rightdo by flout hisself and hi dead,faulkner
25443,25444,we drove all the rest of the day and got to samson s at dustdark and then that bridg wa gone too,they had nt never see the river so high and it not done rain yet there wa old men that had nt never see nor hear of it be so in the memori of man,faulkner
25445,25446,i am the chosen of the lord for who he loveth so doeth he chastiseth,but i be durn if he dont take some curiou way to show it seem like,faulkner
25447,25448,but now i can get them teeth,that will be a comfort,faulkner
25449,25450,it will,we were sit on the porch when the wagon came up the road with the five of them in it and the other one on the hors behind,faulkner
25451,25452,one of them rais hi hand but they wa go on past the store without stop,who s that,faulkner
25453,25454,maccallum say i cant think of hi name rate s twin that one it wa,it s bundren from down beyond new hope quick say,faulkner
25455,25456,there s one of them snope hors jewel s ride,i did nt know there wa ere a one of them hors left maccallum say,faulkner
25457,25458,i thought you folk down there final contriv to give them all away,tri and get that one quick say,faulkner
25459,25460,the wagon went on,i bet old man lon never gave it to him i say,faulkner
25461,25462,no quick say,he bought it from pappi,faulkner
25463,25464,the wagon went on,they must not a heard about the bridg he say,faulkner
25465,25466,what re they do up here anyway,maccallum,faulkner
25467,25468,say,take a holiday sinc he got hi wife buri i reckon quick say,faulkner
25469,25470,head for town i reckon with tull s bridg gone too,i wonder if they aint heard about the bridg,faulkner
25471,25472,they ll have to fli then i say,i dont reckon there s ere a bridg between here and mouth of ishatawa,faulkner
25473,25474,they had someth in the wagon,but quick had been to the funer three day ago and we natur never thought anyth about it except that they were head away from home mighti late and that they had nt heard about the bridg,faulkner
25475,25476,you better holler at them maccallum say,durn it the name is right on the tip of my tongu,faulkner
25477,25478,so quick holler and they stop and he went to the wagon and told them,he come back with them,faulkner
25479,25480,they re go to jefferson he say,the bridg at tull s is gone too,faulkner
25481,25482,like we did nt know it and hi face look funni around the nostril but they just sat there bundren and the girl and the chap on the seat and cash and the second one the one folk talk about on a plank across the tailgat and the other one on that spot hors,let everi man run hi own busi to suit himself i say,faulkner
25483,25484,but after i talk to rachel about them not have a regular man to fix her and it be juli and all i went back down to the barn and tri to talk to bundren about it,i give her my promis he say,faulkner
25485,25486,her mind wa set on it,i notic how it take a lazi man a man that hate move to get set on move onc he doe get start off the same as he wa set on stay still like it aint the move he hate so much as the start and the stop,faulkner
25487,25488,and like he would be kind of proud of whatev come up to make the move or the set still look hard,he set there on the wagon hunch up blink listen to us tell about how quick the bridg went and how high the water wa and i be durn if he did nt act like he wa proud of it like he had made the river rise himself,faulkner
25489,25490,you say it s higher than you ever see it befor,he say,faulkner
25491,25492,god s will be done he say,i reckon it wont go down much by morn neither he say,faulkner
25493,25494,you better stay here tonight i say and get a earli start for new hope tomorrow morn,i wa just sorri for them bonegaunt mule,faulkner
25495,25496,i told rachel i say well would you have had me turn them away at dark eight mile from home,what els could i do i say,faulkner
25497,25498,it wont be but one night and they ll keep it in the barn and they ll sholi get start by daylight,and so i say you stay here tonight and earli tomorrow you can go back to new hope,faulkner
25499,25500,i got tool enough and the boy can go on right after supper and have it dug and readi if they want and then i found that girl watch me,if her eye had a been pistol i would nt be talk now,faulkner
25501,25502,i be dog if they did nt blaze at me,and so when i went down to the barn i come on them her talk so she never notic when i come up,faulkner
25503,25504,you promis her she say,she would nt go until you promis,faulkner
25505,25506,she thought she could depend on you,if you dont do it it will be a curs on you,faulkner
25507,25508,cant no man say i dont aim to keep my word bundren say,my heart is open to ere a man,faulkner
25509,25510,i dont care what your heart is she say,she wa whisper kind of talk fast,faulkner
25511,25512,you promis her,you ve got to,faulkner
25513,25514,you then she seen me and quit stand there,if they d been pistol i would nt be talk now,faulkner
25515,25516,her mind is set on it,her mind is set on it,faulkner
25517,25518,so i told them to drive it into the barn becaus it wa threaten rain again and that supper wa about readi,we would nt discommod you,faulkner
25519,25520,we got a littl someth in the basket,we can make out,faulkner
25521,25522,well i say sinc you are so particular about your womenfolk i am too,and when folk stop with us at meal time and wont come to the tabl my wife take it as a insult,faulkner
25523,25524,so the girl went on to the kitchen to help rachel,and then jewel come to me,faulkner
25525,25526,sho i say,help yourself outen the loft,faulkner
25527,25528,feed him when you bait the mule,i ratter pay you for him he say,faulkner
25529,25530,what for,i say,faulkner
25531,25532,i would nt begrudg no man a bait for hi hors,i rather pay you he say i thought he said extra,faulkner
25533,25534,extra for what i say,wont he eat hay and corn,faulkner
25535,25536,extra feed he say,i feed him a littl extra and i dont want him beholden to no man,faulkner
25537,25538,you cant buy no feed from me boy i say,and if he can eat that loft clean i ll help you load the ham onto the wagon in the morn,faulkner
25539,25540,he aint never been beholden to no man he say,i rather pay you for it,faulkner
25541,25542,and if i had my rather you would nt be here atal i want to say,but i just say then it s high time he commenc,faulkner
25543,25544,you cant buy no feed from me,when rachel put supper on her and the girl went and fix some bed,faulkner
25545,25546,but would nt ani of them come in,she s been dead long enough to get over that sort of foolish i say,faulkner
25547,25548,becaus i got just as much respect for the dead as ere a man but you ve got to respect the dead themselv and a woman that s been dead in a box four day the best way to respect her is to get her into the ground as quick as you can,cours if the boy want to go to bed i reckon i can set up with her,faulkner
25549,25550,i dont begrudg her it,so when i went back down there they were squat on the ground around the wagon all of them,faulkner
25551,25552,let that chap come to the hous and get some sleep anyway i say,and you better come too i say to the girl,faulkner
25553,25554,i wa nt aim to interfer with them,and i sholi had nt done noth to her that i know,faulkner
25555,25556,he s done alreadi asleep bundren say,they had done put him to bed in the trough in a empti stall,faulkner
25557,25558,well you come on then i say to her,but still she never said noth,faulkner
25559,25560,they just squat there,you could nt hardli see them,faulkner
25561,25562,how about you boy,i say,faulkner
25563,25564,you got a full day tomorrow,we can make out,faulkner
25565,25566,we would nt be beholden bundren say,i thank you kindli,faulkner
25567,25568,so i left them squat there,i reckon after four day they wa use to it,faulkner
25569,25570,but rachel wa nt,it s a outrag she say,faulkner
25571,25572,a outrag,what could he a done,faulkner
25573,25574,i say,he give her hi promis word,faulkner
25575,25576,who s talk about him,she say,faulkner
25577,25578,who care about him,she say cri,faulkner
25579,25580,you re upset,dont you touch me,faulkner
25581,25582,she say,dont you touch me,faulkner
25583,25584,a man cant tell noth about them,i live with the same one fifteen year and i be durn if i can,faulkner
25585,25586,and i imagin a lot of thing come up between us but i be durn if i ever thought it would be a bodi four day dead and that a woman,but they make me hard on them not take it as it come up like a man doe,faulkner
25587,25588,so i laid there hear it commenc to rain think about them down there squat around the wagon and the rain on the roof and think about rachel cri there until after a while it wa like i could still hear her cri even after she wa asleep and smell it even when i know i could nt,i could nt decid even then whether i could or not or if it wa nt just know it wa what it wa,faulkner
25589,25590,so next morn i never went down there,i heard them hitch up and then when i know they must be about readi to take out i went out the front and went down the road toward the bridg until i heard the wagon come out of the lot and go back toward new hope,faulkner
25591,25592,and then when i come back to the hous rachel jump on me becaus i wa nt there to make them come in to breakfast,you cant tell about them,faulkner
25593,25594,just about when you decid they mean one tile i be durn if you not onli have nt got to chang your mind like as not you got to take a rawhid for think they meant it,but it wa still like i could smell it,faulkner
25595,25596,and so i decid then that it wa nt smell it but it wa just know it wa there like you will get fool now and then,but when i went to the barn i knew differ when i walk into the hallway i saw someth,faulkner
25597,25598,it kind of hunker up when i come in and i thought at first it wa one of them got left then i saw what it wa,it wa a buzzard,faulkner
25599,25600,it look around and saw me and went on down the hall spraddleleg with it wing kind of hunker out watch me first over one shoulder and then over the other like a old baldhead man,when it got outdoor it begun to fli,faulkner
25601,25602,it had to fli a long time befor it ever got up into the air with it thick and heavi and full of rain like it wa,if they wa bent on go to jefferson i reckon they could have gone around up by mount vernon like maccallum did,faulkner
25603,25604,hell get home about day after tomorrow horseback,then they d be just eighteen mile from town,faulkner
25605,25606,but mayb thi bridg be gone too ha learn him the lord s sens and judgment,that maccallum,faulkner
25607,25608,he s been trade with me off and on for twelv year,i have known him from a boy up know hi name as well as i do my own,faulkner
25609,25610,but be durn if i can say it,it is look out at the road now becaus it can wait,faulkner
25611,25612,new hope,mi,faulkner
25613,25614,it will say,new hope,faulkner
25615,25616,mi,new hope,faulkner
25617,25618,mi,and then the road will begin curv away into the tree empti with wait say new hope three mile,faulkner
25619,25620,jl heard that my mother is dead,i wish i had time to let her die,faulkner
25621,25622,i wish i had time to wish i had,it is becaus in the wild and outrag earth too soon too soon too soon,faulkner
25623,25624,it s not that i would nt and will not it s that it is too soon too soon too soon,now it begin to say it,faulkner
25625,25626,new hope three mile,new hope three mile,faulkner
25627,25628,that s what they mean by the womb of time the agoni and the despair of spread bone the hard girdl in which lie the outrag entrail of events cash s head turn slowli as we approach hi pale empti sad compos and question face follow the red and empti curv besid the bade wheel jewel sit the hors gaze straight ahead,the land run out of darl s eye they swim to pinpoint,faulkner
25629,25630,they begin at my feet and rise along my bodi to my face and then my dress is gone i sit nake on the seat abov the unhurri mule abov the travail,suppos i tell him to turn,faulkner
25631,25632,he will do what i say,dont you know he will do what i say,faulkner
25633,25634,onc i wake with a black void rush under me,i could not see,faulkner
25635,25636,i saw vardaman rise and go to the window and strike the knife into the fish the blood gush hiss like steam but i could not see,he ll do as i say,faulkner
25637,25638,he alway doe,i can persuad him to anyth,faulkner
25639,25640,you know i can,suppos i say turn here,faulkner
25641,25642,that wa when i die that time,suppos i do,faulkner
25643,25644,we ll go to new hope,we wont have to go to town,faulkner
25645,25646,i rose and took the knife from the stream fish still hiss and i kill darl,new hope,faulkner
25647,25648,wa mi,wa mi,faulkner
25649,25650,i believ in god i believ in god,whi did nt we go to new hope pa,faulkner
25651,25652,vardaman say,mr samson said we wa but we done pass the road,faulkner
25653,25654,darl say look jewel,but he is not look at me,faulkner
25655,25656,he is look at the sky,he buzzard is as still as if he were nail to it,faulkner
25657,25658,we turn into tull s lane,we pass the barn and go on the wheel whisper in the mud pass the green row of cotton in the wild earth and vernon littl across the field behind the plow,faulkner
25659,25660,he lift hi hand as we pass and stand there look after us for a long while,look jewel darl say,faulkner
25661,25662,jewel sit on hi hors like they were both made out of wood look straight ahead,i believ in god god,faulkner
25663,25664,god i believ in god,they wa set in the wagon at the end of the leve when i caught up with them,faulkner
25665,25666,ans wa set there look at the bridg where it wa swag down into the river with just the two end in sight,he wa look at it like he had believ all the time that folk had been lie to him about it be gone but like he wa hope all the time it realli wa,faulkner
25667,25668,kind of pleas astonish he look set on the wagon in hi sunday pant mumbl hi mouth,look like a uncurri hors dress up i dont know,faulkner
25669,25670,the boy wa watch the bridg where it wa midsunk and log and such drift up over it and it swag and shiver like the whole thing would go ani minut bigey he wa watch it like he wa to a circu,and the gal too,faulkner
25671,25672,when i come up she look around at me her eye kind of blare up and go hard like i had made to touch her,then she look at ans again and then back at the water again,faulkner
25673,25674,it wa nigh up to the leve on both side the earth hid except for the tongu of it we wa on go out to the bridg and then down into the water and except for know how the road and the bridg use to look a fellow could nt tell where wa the river and where the land,it wa just a tangl of yellow and the leve not less wider than a knifeback land of with us set in the wagon and on the hors and the mule,faulkner
25675,25676,darl wa look at me and then cash turn and look at me with that look in hi eye like when he wa figur on whether the plank would fit her that night like he wa measur them insid of him and not ask you to say what you thought and not even let on he wa listen if you did say it but listen all right,jewel had nt move,faulkner
25677,25678,he sat there on the hors lean a littl forward with that same look on hi face when him and darl pass the hous yesterday come back to get her,if it wa just up we could drive across ans say we could drive right on across it,faulkner
25679,25680,sometim a log would get shove over the jam and float on roll and turn and we could watch it go on to where the ford use to be,it would slow up and whirl crossway and hang out of water for a minut and you could tell by that that the ford use to be there,faulkner
25681,25682,but that dont show noth i say,it could he a bar of quicksand built up there,faulkner
25683,25684,we watch the log,then the gal is look at me again,faulkner
25685,25686,mr whitfield cross it she say,he wa ahorseback i say,faulkner
25687,25688,and three day ago,it riz five foot sinc,faulkner
25689,25690,if the bridg wa just up ans say,the log bob up and goe on again,faulkner
25691,25692,there is a lot of trash and foam and you can hear the water,but it down ans say,faulkner
25693,25694,cash say a care fellow could walk across yonder on the plank and log,but you could nt tote noth i say,faulkner
25695,25696,like time you set foot on that mess it ll all go too,what you think darl,faulkner
25697,25698,he is look at me,he dont say noth just look at me with them queer eye of hisn that make folk talk,faulkner
25699,25700,i alway say it aint never been what he done so much or said or anyth so much as how he look at you,it s like he had got into the insid of you someway,faulkner
25701,25702,like somehow you wa look at yourself and your do outen hi eye,then i can feel that gal watch me like i had made to touch her,faulkner
25703,25704,she say someth to ans,mr whitfield,faulkner
25705,25706,she say,give her my promis word in the presenc of the lord ans say,faulkner
25707,25708,i reckon it aint no need to worri,but still he doe not start the mule,faulkner
25709,25710,we set there abov the water,anoth log bob up over the jam and goe on we watch it check up and swing slow for a minut where the ford use to be,faulkner
25711,25712,then it goe on,it might start fall tonight i say,faulkner
25713,25714,you could lay over one more day,then jewel turn sideway on tie hors,faulkner
25715,25716,hi face is kind of green then it would go red and then green again,get to hell on back to your damn plow he say,faulkner
25717,25718,who the hell ask you to follow us here,i never meant no harm i say,faulkner
25719,25720,shut up jewel cash say,jewel look back at the water hi face grit go red and green and then red,faulkner
25721,25722,well cash say after a while what you want to do,ans dont say noth,faulkner
25723,25724,he set hump up mumbl hi mouth,if it wa just up we could drive across it he say,faulkner
25725,25726,come on jewel say move the hors,wait cash say,faulkner
25727,25728,he look at the bridg,we look at him except ans and the gal,faulkner
25729,25730,they are look at the water,dewey dell and vardaman and pa better walk across on the bridg cash say,faulkner
25731,25732,vernon can help them jewel say,and we can bitch hi mule ahead of ourn,faulkner
25733,25734,you aint go to take my mule into that water i say,jewel look at me,faulkner
25735,25736,hi eye look like piec of a broken plate,ill pay for your damn mule,faulkner
25737,25738,i ll buy it from you right now,my mule aint go into that water i say,faulkner
25739,25740,jewel s go to use hi hors darl say,whi wont you risk your mule vernon,faulkner
25741,25742,shut up darl cash say,you and jewel both,faulkner
25743,25744,my mule aint go into that water i say,the summer when he wa fifteen he took a spell of sleep,faulkner
25745,25746,one morn when i went to feed the mule the cow were still in the tieup and then i heard pa go back to the hous and call him,when we came on back to the hous for breakfast he pass us carri the milk bucket stumbl along like he wa drunk and he wa milk when we put the mule in and went on to the field without him,faulkner
25747,25748,we had been there an hour and still he never show up,when dewey dell came with our lunch pa sent her back to find jewel,faulkner
25749,25750,they found him in the tieup sit on the stool asleep,after that everi morn pa would go in and wake him,faulkner
25751,25752,he would go to sleep at die supper tabl and soon as supper wa finish he would go to bed and when i came in to bed he would be lie there like a dead man,yet still pa would have to wake him in the morn,faulkner
25753,25754,he would get up but he would nt hardli have half sens he would stand for pa s jaw and complain without a word and take the milk bucket and go to the barn and onc i found him asleep at the cow the bucket in place and half full and hi hand up to the wrist in the milk and hi head against the cow s flank,after that dewey dell had to do the milk,faulkner
25755,25756,he still got up when pa wake him go about what we told him to do in that daze way,it wa like he wa tri hard to do them that he wa as puzzl as anyon els,faulkner
25757,25758,are you sick,ma said,faulkner
25759,25760,dont you feel all right,ye jewel said,faulkner
25761,25762,i feel all right,he s just lazi tri me pa said and jewel stand there asleep on hi feet like as not,faulkner
25763,25764,aint you,lie said wake jewel up again to answer,faulkner
25765,25766,no jewel said,you take off and stay in the hous today ma said,faulkner
25767,25768,with that whole bottom piec to be bust out,pa said,faulkner
25769,25770,if you aint sick what s the matter with you,noth jewel said,faulkner
25771,25772,i m all right,all right,faulkner
25773,25774,pa said,you re asleep on your feet thi minut,faulkner
25775,25776,no jewel said,i m all right,faulkner
25777,25778,i want him to stay at home today ma said,ill need him pa said,faulkner
25779,25780,it s tight enough with all of us to do it,you ll just have to do the best you can with cash and darl ma said,faulkner
25781,25782,i want him to stay in today,but he would nt do it,faulkner
25783,25784,i m all right he said go on,but he wa nt all right,faulkner
25785,25786,anybodi could see it,he wa lose flesh and i have seen him go to sleep chop watch the hoe go slower and slower up and down with less and less of an arc until it stop and he lean on it motionless in the hot shimmer of the sun,faulkner
25787,25788,ma want to get the doctor but pa did nt want to spend the money without it wa need and jewel did seem all right except for hi thin and hi way of drop off to sleep at ani moment,he ate hearti enough except for hi way of go to sleep in hi plate with a piec of bread halfway to hi mouth and hi jaw still chew,faulkner
25789,25790,and do them herself when pa wa nt there,she would fix him special thing to eat and hide them for him,faulkner
25791,25792,and that may have been when i first found it out that addi bundren should be hide anyth she did who had tri to teach us that deceit wa such that in a world where it wa noth els could be veri bad or veri import not even poverti,and at time when i went in to go to bed she would be sit in the dark by jewel where he wa asleep,faulkner
25793,25794,and i knew that she wa hate herself for that deceit and hate jewel becaus she had to love him so that she had to act the deceit,one night she wa taken sick and when i went to the barn to put the team in and drive to lull s i could nt find the lantern,faulkner
25795,25796,i rememb notic it on the nail the night befor but it wa nt there now at midnight,so i hitch in the dark and went on and came back with mr tull just after daylight,faulkner
25797,25798,and there the lantern wa hang on the nail where i rememb it and could nt find it befor,and then one morn while dewey dell wa milk just befor sunup jewel came into the barn from the back through the hole in the back wall with the lantern in hi hand,faulkner
25799,25800,i told cash and cash and i look at one anoth,rut cash said,faulkner
25801,25802,ye i said,but whi the lantern,faulkner
25803,25804,and everi night too,no wonder he s lose flesh,faulkner
25805,25806,are you go to say anyth to him,wont do ani good cash said,faulkner
25807,25808,what he s do now wont do ani good either,i know,faulkner
25809,25810,but he ll have to learn that himself,give him time to realis that it ll save that there ll be just as much more tomorrow and he ll be all right,faulkner
25811,25812,i would nt tell anybodi i reckon,no i said,faulkner
25813,25814,i told dewey dell not to,not ma anyway,faulkner
25815,25816,no,not ma,faulkner
25817,25818,after that i thought it wa right comic he act so bewild and will and dead for sleep and gaunt as a beanpol and think he wa so smart with it,and i wonder who the girl wa,faulkner
25819,25820,i thought of all i knew that it might be but i could nt say for sure,taint ani girl cash said,faulkner
25821,25822,it s a marri woman somewher,aint ani young girl got that much dare and stay power,faulkner
25823,25824,that s what i dont like about it,whi,faulkner
25825,25826,i said,she ll be safer for him than a girl would,faulkner
25827,25828,more judgment,he look at me hi eye fumbl the word fumbl at what he wa tri to say,faulkner
25829,25830,it aint alway the safe thing in thi world that a fellow,you mean the safe thing are not alway the best thing,faulkner
25831,25832,ay best he said fumbl again,it aint the best thing the thing that are good for him a young boy,faulkner
25833,25834,a fellow kind of hate to see,wallow in somebodi els s mire,faulkner
25835,25836,that s what he wa tri to say,when someth is new and hard and bright there ought to be someth a littl better for it than just be safe sinc the safe thing are just the thing that folk have been do so long they have worn the edg off and there s noth to the do of them that leav a man to say that wa not done befor and it can not be done again,faulkner
25837,25838,so we did nt tell not even when after a while he d appear suddenli in the field besid us and go to work without have had time to get home and make out he had been in bed all night,he would tell ma that he had nt been hungri at breakfast or that he had eaten a piec of bread while he wa hitch up theteam,faulkner
25839,25840,but cash and i knew that he had nt been home at all on those night and he had come up out of the wood when we got to the field,but we did nt tell,faulkner
25841,25842,summer wa almost over then we knew that when the night began to get cool she would be done if he wa nt,but when fall came and the night began to get longer the onli differ wa that he would alway be in bed for pa to wake him get him up at last in that first state of semiidioci like when it first start wors than when he had stay out all night,faulkner
25843,25844,she s sure a stayer i told cash,i use to admir her but i downright respect her now,faulkner
25845,25846,it aint a woman he said,you know i said,faulkner
25847,25848,but he wa watch me,what is it then,faulkner
25849,25850,you can trail him through the wood all night if you want to i said,i m not,faulkner
25851,25852,i aint trail him he said,what do you call it then,faulkner
25853,25854,i aint trail him he said,dont mean it that way,faulkner
25855,25856,and so a few night later i heard jewel get up and climb out the window and then i heard cash get up and follow him,the next morn when i went to the barn cash wa alreadi there the mule fed and he wa help dewey dell milk,faulkner
25857,25858,and when i saw him i knew that he knew what it wa,now and then i would catch him watch jewel with a queer look like have found out where jewel went and what he wa do had given him someth to realli think about at last,faulkner
25859,25860,but it wa not a worri look it wa the kind of look i would see on him when i would find him do some of jewel s work around the hous work that pa still thought jewel wa do and that ma thought dewey dell wa do,so i said noth to him believ that when he got done digest it in hi mind he would tell me,faulkner
25861,25862,but he never did,one morn it wa novemb then five month sinc it start jewel wa not in bed and he did nt join us in the field,faulkner
25863,25864,that wa the first time ma learn anyth about what had been go on,she sent vardaman down to find where jewel wa and after a while she came down too,faulkner
25865,25866,it wa as though so long as the deceit ran along quiet and monoton all of us let ourselv be deceiv abet it unawar or mayb through cowardic sinc all peopl are coward and natur prefer ani kind of treacheri becaus it ha a bland outsid,but now it wa like we had all and by a kind of telepath agreement of admit fear flung the whole thing back like cover on the bed and we all sit bolt upright in our naked stare at one anoth arid say now is the truth,faulkner
25867,25868,he ha nt come home,someth ha happen to him,faulkner
25869,25870,we let someth happen to him,then we saw him,faulkner
25871,25872,he came up along the ditch and then turn straight across the field ride the hors,it mane and tail were go as though in motion they were carri out the splotchi pattern of it coat he look like he wa ride on a big pinwheel barehack with a rope bridl and no hat on hi head,faulkner
25873,25874,it wa a descend of those texa poni flem snope brought here twentyf year ago and auction off for two dollar a head and nobodi but old lon quick ever caught hi and still own some of the blood becaus he could never give it away,he gallop up and stop hi heel in the hors s rib and it danc and swirl like the shape of it mane and tail and the splotch of it coat had noth whatev to do with the fleshandbon hors insid them and he sat there look at us,faulkner
25875,25876,where did you get that hors,pa said,faulkner
25877,25878,bought it jewel said,from mr quick,faulkner
25879,25880,bought it,pa said,faulkner
25881,25882,with what,did you buy that thing on my word,faulkner
25883,25884,it wa my money jewel said,i earn it,faulkner
25885,25886,it s all right cash said,he earn the money he clean up that forti acr of new ground quick laid out last spring,faulkner
25887,25888,he did it singl hand work at night by lantern,i saw him,faulkner
25889,25890,so i dont reckon that hors cost anybodi anyth except jewel,i dont reckon we need worri,faulkner
25891,25892,jewel ma said,jewel,faulkner
25893,25894,then she said you come right to the hous and go to bed,not yet jewel said,faulkner
25895,25896,i aint got time,i got to get me a saddl and bridl,faulkner
25897,25898,mr quick say he,jewel ma said look at him,faulkner
25899,25900,i ll give i ll give,give,faulkner
25901,25902,then she began to cri,she cri hard not hide her face stand there in her fade wrapper look at him and him on the hors look down at her hi face grow cold and a littl sick look until he look away quick and cash came and touch her,faulkner
25903,25904,you go on to the hous cash said,thi here ground is too wet for you,faulkner
25905,25906,you go on now,she put her hand to her face then and after a while she went on stumbl a littl on the plowmark,faulkner
25907,25908,but pretti soon she straighten up and went on she did nt look back,when she reach the ditch she stop and call vardaman,faulkner
25909,25910,he wa look at the hors land of danc up and down by it,let me ride jewel he said,faulkner
25911,25912,let me ride jewel,jewel look at him then he look away again hold the hors rein back,faulkner
25913,25914,pa watch him mumbl hi lip,so you bought a hors he said,faulkner
25915,25916,you went behind my back and bought a hors,you never consult me you know how tight it is for us to make by yet you bought a hors for me to feed,faulkner
25917,25918,taken the work from your flesh and blood and bought a hors with it,jewel look at pa hi eye paler than ever,faulkner
25919,25920,he wont never eat a mouth of your he said,not a mouth,faulkner
25921,25922,ill kill him first,dont you never think it,faulkner
25923,25924,dont you never,let me ride jewel vardaman said,faulkner
25925,25926,let me ride jewel,he sound like a cricket in the grass a littl one,faulkner
25927,25928,let me ride jewel,that night i found ma sit besid the bed where he wa sleep in the dark,faulkner
25929,25930,she cri hard mayb becaus she had to cri so quiet mayb becaus she felt the same way about tear she did about deceit hate herself for do it hate him becaus she had to,and then i knew that i knew,faulkner
25931,25932,i knew that as plain on that day as i knew about dewey dell on that day,but even when we were on the bridg ans kept on look back like he thought mayb onc he wa outen the wagon the whole thing would kind of blow tip and he would find himself back yonder in the field again and her lay up there in the hous wait to die and it to do all over again,faulkner
25933,25934,you ought to let them taken your mule he say and the bridg shake and sway under us go down into the moil water like it went down through to the other side of the earth and the other end come up outen the water like it wa nt the same bridg atal and that them that would walk up outen the water on that side must come from the bottom of the earth,but it wa still whole you could tell that by the way when thi end swag it did nt look like the other end swag at all just like the other tree and the bank yonder were swing back and forth slow like on a big clock,faulkner
25935,25936,and them log scrape and bump at the sunk part and tilt endup and shoot clean outen the water and tumbl on toward the ford and the wait slick whirl and foami,what good would that a done,faulkner
25937,25938,i say,if your team cant find the ford and haul it across what good would three mule or even ten mule do,faulkner
25939,25940,i aint ask it of you he say,i can alway do for me and mine,faulkner
25941,25942,i aint ask you to risk your mule,it aint your dead i am not blame you,faulkner
25943,25944,they ought to went back and laid over until tomorrow i say,the water wa cold,faulkner
25945,25946,it wa thick like slush ice,onli it kind of live,faulkner
25947,25948,one part of you know it wa just water the same thing that had been run under thi same bridg for a long time yet when them log would come spew up outen it you were not surpris like they wa a part of water of the wait and the threat,it wa like when we wa across up out of the water again and the hard earth under us that i wa surpris,faulkner
25949,25950,it wa like we had nt expect the bridg to end on the other bank on someth tame like the hard earth again that we had tromp on befor thi time and know well,like it could nt be me here becaus i d have had better sens than to done what i just done,faulkner
25951,25952,yet here z wa and the fellow that could make himself cross it twice could nt be met not even if cora told him to,a ft wa that boy,faulkner
25953,25954,i said here yon better take a holt of my hand and he wait and held to me,i be dam if it wa nt wee he come back and got me,faulkner
25955,25956,like he wa say they wont noth hurt you like he wa say about a fine place he know where christma come twice with thanksgiv and last on through the winter and the spring and the summer had all just stay with him i d be all right too,when i look back at my mule it wa like he wa one of these here spyglass and i could look at him stand there and see all the broad land and my hous sweat outen it like wa the more the sweati the broader the land the more the sweat the tighter the hous becaus it would take a tight hous for cora to hold cora like a jar of milk in the spring you ve got to have a tight jar oaf you ll need a power spring so if you have a big spring whi die you have the incent to have tight wellmad jar becaus it is your milk soar or not becaus you would lather have milk that will sour than to have milk that wont becaus you are a man,faulkner
25957,25958,and him hold to my hand hi hand that hot and confid so that i wa like to say lookaher,cant you see that mule yonder,faulkner
